,uuid,move_number,white_move,black_move,white_time,black_time
26,e43a91be-731e-11ed-a69d-78ac4409ff3c,27,Qxe4,g5,0:00:09.8,0:00:07.5
27,e43a91be-731e-11ed-a69d-78ac4409ff3c,28,Qe8#,NaN,0:00:09.1,NaN
0,2cf64204-731f-11ed-a69d-78ac4409ff3c,1,e4,e5,0:00:59.8,0:00:59.6
1,2cf64204-731f-11ed-a69d-78ac4409ff3c,2,Qh5,Nf6,0:00:58.4,0:00:55.3
2,2cf64204-731f-11ed-a69d-78ac4409ff3c,3,Qxe5+,Qe7,0:00:57.1,0:00:53.6
3,2cf64204-731f-11ed-a69d-78ac4409ff3c,4,Qxe7+,Bxe7,0:00:54.2,0:00:52.6
4,2cf64204-731f-11ed-a69d-78ac4409ff3c,5,Bc4,Nxe4,0:00:52,0:00:50.5
5,2cf64204-731f-11ed-a69d-78ac4409ff3c,6,d3,Bb4+,0:00:50.3,0:00:47.2
6,2cf64204-731f-11ed-a69d-78ac4409ff3c,7,Kf1,Ng5,0:00:46.7,0:00:44.5
7,2cf64204-731f-11ed-a69d-78ac4409ff3c,8,Bxg5,f6,0:00:44,0:00:41.1
8,2cf64204-731f-11ed-a69d-78ac4409ff3c,9,Bf4,g5,0:00:42.5,0:00:39.6
9,2cf64204-731f-11ed-a69d-78ac4409ff3c,10,Bxc7,Nc6,0:00:40.9,0:00:34.1
10,2cf64204-731f-11ed-a69d-78ac4409ff3c,11,Bg3,b6,0:00:36.2,0:00:29.4
11,2cf64204-731f-11ed-a69d-78ac4409ff3c,12,Nc3,Bxc3,0:00:34.9,0:00:26.6
12,2cf64204-731f-11ed-a69d-78ac4409ff3c,13,bxc3,b5,0:00:33.3,0:00:25.9
13,2cf64204-731f-11ed-a69d-78ac4409ff3c,14,Bd5,Ne5,0:00:31,0:00:23.6
14,2cf64204-731f-11ed-a69d-78ac4409ff3c,15,Bxa8,O-O,0:00:29.4,0:00:20
15,2cf64204-731f-11ed-a69d-78ac4409ff3c,16,Bxe5,fxe5,0:00:27.7,0:00:18.9
16,2cf64204-731f-11ed-a69d-78ac4409ff3c,17,Nf3,g4,0:00:26.2,0:00:17.9
17,2cf64204-731f-11ed-a69d-78ac4409ff3c,18,Nxe5,g3,0:00:24.8,0:00:16.1
18,2cf64204-731f-11ed-a69d-78ac4409ff3c,19,Ng4,Rxf2+,0:00:21.6,0:00:13.3
19,2cf64204-731f-11ed-a69d-78ac4409ff3c,20,Ke1,Rxg2,0:00:19.3,0:00:11.6
20,2cf64204-731f-11ed-a69d-78ac4409ff3c,21,Rf1,gxh2,0:00:17.3,0:00:10.3
21,2cf64204-731f-11ed-a69d-78ac4409ff3c,22,Rb1,Rg1,0:00:13.9,0:00:08.3
22,2cf64204-731f-11ed-a69d-78ac4409ff3c,23,Rxb5,Rxf1+,0:00:11.5,0:00:06.7
23,2cf64204-731f-11ed-a69d-78ac4409ff3c,24,Kxf1,h1=Q+,0:00:10.1,0:00:05.3
24,2cf64204-731f-11ed-a69d-78ac4409ff3c,25,Ke2,Qxa8,0:00:06.6,0:00:03.3
25,2cf64204-731f-11ed-a69d-78ac4409ff3c,26,Rb8,Qxb8,0:00:05.3,0:00:02.2
26,2cf64204-731f-11ed-a69d-78ac4409ff3c,27,Kd2,Qb1,0:00:04.6,0:00:01.3
27,2cf64204-731f-11ed-a69d-78ac4409ff3c,28,Ke3,NaN,0:00:03.8,NaN
0,265c51e3-7322-11ed-a69d-78ac4409ff3c,1,e4,e5,0:15:10,0:15:10
1,265c51e3-7322-11ed-a69d-78ac4409ff3c,2,Bc4,Nf6,0:15:16.7,0:15:00
2,265c51e3-7322-11ed-a69d-78ac4409ff3c,3,Nf3,d6,0:15:23.3,0:14:44.2
3,265c51e3-7322-11ed-a69d-78ac4409ff3c,4,Ng5,Nc6,0:15:24,0:14:12
4,265c51e3-7322-11ed-a69d-78ac4409ff3c,5,Nxf7,Rb8,0:15:30.4,0:09:35.9
5,265c51e3-7322-11ed-a69d-78ac4409ff3c,6,Nxd8,NaN,0:15:37,NaN
0,fb34e97d-732b-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:55.9
1,fb34e97d-732b-11ed-a69d-78ac4409ff3c,2,Qh5,d6,0:09:57.8,0:09:42.4
2,fb34e97d-732b-11ed-a69d-78ac4409ff3c,3,Bc4,g6,0:09:51.8,0:09:38.2
3,fb34e97d-732b-11ed-a69d-78ac4409ff3c,4,Qf3,Nh6,0:09:47.3,0:09:32.9
4,fb34e97d-732b-11ed-a69d-78ac4409ff3c,5,d3,Bg4,0:09:44.1,0:09:24.1
5,fb34e97d-732b-11ed-a69d-78ac4409ff3c,6,Qg3,f5,0:09:27.9,0:09:06.5
6,fb34e97d-732b-11ed-a69d-78ac4409ff3c,7,exf5,gxf5,0:09:24.7,0:09:04.1
7,fb34e97d-732b-11ed-a69d-78ac4409ff3c,8,Bxh6,Bxh6,0:09:21.7,0:08:59
8,fb34e97d-732b-11ed-a69d-78ac4409ff3c,9,Nc3,Qg5,0:09:12.1,0:08:38.4
9,fb34e97d-732b-11ed-a69d-78ac4409ff3c,10,Nf3,Qg6,0:09:02,0:08:06.9
10,fb34e97d-732b-11ed-a69d-78ac4409ff3c,11,Nd5,f4,0:08:51.8,0:07:55.2
11,fb34e97d-732b-11ed-a69d-78ac4409ff3c,12,Nxc7+,Kd7,0:08:35.5,0:07:46.8
12,fb34e97d-732b-11ed-a69d-78ac4409ff3c,13,Qh4,Kxc7,0:08:21.7,0:07:39
13,fb34e97d-732b-11ed-a69d-78ac4409ff3c,14,O-O-O,Nc6,0:08:18,0:07:16.2
14,fb34e97d-732b-11ed-a69d-78ac4409ff3c,15,Rde1,Nb4,0:08:08.3,0:06:58.9
15,fb34e97d-732b-11ed-a69d-78ac4409ff3c,16,Qe7+,Kc6,0:07:46.6,0:06:45.3
16,fb34e97d-732b-11ed-a69d-78ac4409ff3c,17,Bb5+,Kxb5,0:07:13.5,0:06:40.7
17,fb34e97d-732b-11ed-a69d-78ac4409ff3c,18,Qxb7+,Kc5,0:07:09.8,0:06:31.2
18,fb34e97d-732b-11ed-a69d-78ac4409ff3c,19,a3,Na2+,0:06:59.4,0:06:27.3
19,fb34e97d-732b-11ed-a69d-78ac4409ff3c,20,Kd1,e4,0:06:52.4,0:05:59.7
20,fb34e97d-732b-11ed-a69d-78ac4409ff3c,21,dxe4,Rhe8,0:06:48,0:05:47.2
21,fb34e97d-732b-11ed-a69d-78ac4409ff3c,22,b4+,Kc4,0:06:31.8,0:05:36.5
22,fb34e97d-732b-11ed-a69d-78ac4409ff3c,23,Qc7+,Kb5,0:06:07.2,0:05:18.5
23,fb34e97d-732b-11ed-a69d-78ac4409ff3c,24,Qb7+,Ka4,0:06:01.3,0:05:14.6
24,fb34e97d-732b-11ed-a69d-78ac4409ff3c,25,Kd2,Rad8,0:05:44.5,0:04:25.5
25,fb34e97d-732b-11ed-a69d-78ac4409ff3c,26,h3,Bc8,0:05:34.5,0:04:08.7
26,fb34e97d-732b-11ed-a69d-78ac4409ff3c,27,Qxa7+,Kb5,0:05:29,0:04:03.1
27,fb34e97d-732b-11ed-a69d-78ac4409ff3c,28,Nd4+,Kc4,0:05:19.8,0:03:51.7
28,fb34e97d-732b-11ed-a69d-78ac4409ff3c,29,Qc7+,Kxd4,0:05:08.3,0:03:48.1
29,fb34e97d-732b-11ed-a69d-78ac4409ff3c,30,c3+,Nxc3,0:04:57.9,0:03:44.8
30,fb34e97d-732b-11ed-a69d-78ac4409ff3c,31,Qxc3#,NaN,0:04:35.5,NaN
0,598fcea9-732e-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:54.7,0:09:58.2
1,598fcea9-732e-11ed-a69d-78ac4409ff3c,2,Nf3,Nf6,0:09:51.6,0:09:55.5
2,598fcea9-732e-11ed-a69d-78ac4409ff3c,3,d3,Bc5,0:09:46.1,0:09:39.8
3,598fcea9-732e-11ed-a69d-78ac4409ff3c,4,Nxe5,Ng4,0:09:14.7,0:09:33.2
4,598fcea9-732e-11ed-a69d-78ac4409ff3c,5,Nxg4,Qh4,0:09:08.6,0:09:29.4
5,598fcea9-732e-11ed-a69d-78ac4409ff3c,6,d4,Bb4+,0:08:47.9,0:09:16.3
6,598fcea9-732e-11ed-a69d-78ac4409ff3c,7,c3,Bd6,0:08:45.9,0:09:13.8
7,598fcea9-732e-11ed-a69d-78ac4409ff3c,8,e5,Be7,0:08:36.6,0:09:03.6
8,598fcea9-732e-11ed-a69d-78ac4409ff3c,9,Bc4,O-O,0:08:14.8,0:08:28.7
9,598fcea9-732e-11ed-a69d-78ac4409ff3c,10,Nd2,Qxg4,0:07:54.4,0:08:15.7
10,598fcea9-732e-11ed-a69d-78ac4409ff3c,11,Qxg4,Nc6,0:07:44.4,0:08:10.1
11,598fcea9-732e-11ed-a69d-78ac4409ff3c,12,O-O,d6,0:07:33.8,0:08:06.2
12,598fcea9-732e-11ed-a69d-78ac4409ff3c,13,Qh4,dxe5,0:07:14.8,0:08:01.6
13,598fcea9-732e-11ed-a69d-78ac4409ff3c,14,d5,Nd8,0:07:06.9,0:07:44.9
14,598fcea9-732e-11ed-a69d-78ac4409ff3c,15,Qxe7,Bg4,0:06:57.3,0:07:23.4
15,598fcea9-732e-11ed-a69d-78ac4409ff3c,16,Bd3,a5,0:06:32.9,0:07:12
16,598fcea9-732e-11ed-a69d-78ac4409ff3c,17,Bxh7+,Kxh7,0:06:29.5,0:07:07.4
17,598fcea9-732e-11ed-a69d-78ac4409ff3c,18,Qxf8,e4,0:06:28.1,0:06:57.2
18,598fcea9-732e-11ed-a69d-78ac4409ff3c,19,Nxe4,Be2,0:06:23.4,0:06:52.7
19,598fcea9-732e-11ed-a69d-78ac4409ff3c,20,Re1,Bg4,0:06:19.3,0:06:49.5
20,598fcea9-732e-11ed-a69d-78ac4409ff3c,21,f3,Bf5,0:06:04.3,0:06:46.7
21,598fcea9-732e-11ed-a69d-78ac4409ff3c,22,Ng5+,Kh6,0:05:52.6,0:06:41.9
22,598fcea9-732e-11ed-a69d-78ac4409ff3c,23,Nxf7+,Kh7,0:05:48.8,0:06:36.7
23,598fcea9-732e-11ed-a69d-78ac4409ff3c,24,Nxd8,Rxd8,0:05:45.5,0:06:34.4
24,598fcea9-732e-11ed-a69d-78ac4409ff3c,25,Qxd8,c5,0:05:42.9,0:06:29.9
25,598fcea9-732e-11ed-a69d-78ac4409ff3c,26,Qxa5,c4,0:05:24,0:06:22.4
26,598fcea9-732e-11ed-a69d-78ac4409ff3c,27,d6,g5,0:05:16.1,0:06:18
27,598fcea9-732e-11ed-a69d-78ac4409ff3c,28,Qxf5+,Kh6,0:05:12.9,0:06:14.2
28,598fcea9-732e-11ed-a69d-78ac4409ff3c,29,d7,Kg7,0:05:10.8,0:06:11.5
29,598fcea9-732e-11ed-a69d-78ac4409ff3c,30,Qxg5+,Kf7,0:05:07.4,0:06:06.6
30,598fcea9-732e-11ed-a69d-78ac4409ff3c,31,d8=Q,b5,0:05:05.5,0:06:04.2
31,598fcea9-732e-11ed-a69d-78ac4409ff3c,32,Qd7+,Kf8,0:05:03,0:05:59.8
32,598fcea9-732e-11ed-a69d-78ac4409ff3c,33,Qf6+,Kg8,0:04:56.5,0:05:58.1
33,598fcea9-732e-11ed-a69d-78ac4409ff3c,34,Qdd8+,Kh7,0:04:50.1,0:05:30.2
34,598fcea9-732e-11ed-a69d-78ac4409ff3c,35,Re7#,NaN,0:04:48.5,NaN
0,14e54c39-7351-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:59.1,0:09:58.8
1,14e54c39-7351-11ed-a69d-78ac4409ff3c,2,Qh5,Nf6,0:09:57.2,0:09:49.9
2,14e54c39-7351-11ed-a69d-78ac4409ff3c,3,Qxe5+,Qe7,0:09:55.3,0:09:45.1
3,14e54c39-7351-11ed-a69d-78ac4409ff3c,4,Qd4,c5,0:09:42.7,0:09:40.6
4,14e54c39-7351-11ed-a69d-78ac4409ff3c,5,Qa4,g6,0:09:24,0:09:15.8
5,14e54c39-7351-11ed-a69d-78ac4409ff3c,6,Bc4,Bh6,0:09:17.4,0:09:12.6
6,14e54c39-7351-11ed-a69d-78ac4409ff3c,7,Nc3,O-O,0:09:05.4,0:08:51.6
7,14e54c39-7351-11ed-a69d-78ac4409ff3c,8,Nb5,a6,0:08:59.6,0:08:42.8
8,14e54c39-7351-11ed-a69d-78ac4409ff3c,9,Nc7,Ra7,0:08:55,0:08:29.4
9,14e54c39-7351-11ed-a69d-78ac4409ff3c,10,Nd5,Nxd5,0:08:47.3,0:08:18.5
10,14e54c39-7351-11ed-a69d-78ac4409ff3c,11,Bxd5,b5,0:08:40.3,0:08:10.4
11,14e54c39-7351-11ed-a69d-78ac4409ff3c,12,Qb3,Bb7,0:08:21.2,0:08:08.3
12,14e54c39-7351-11ed-a69d-78ac4409ff3c,13,Bxb7,Rxb7,0:08:15.1,0:08:05.9
13,14e54c39-7351-11ed-a69d-78ac4409ff3c,14,d3,Re8,0:08:11,0:07:58.5
14,14e54c39-7351-11ed-a69d-78ac4409ff3c,15,Bxh6,Rb6,0:08:07.1,0:07:18.4
15,14e54c39-7351-11ed-a69d-78ac4409ff3c,16,Nf3,d5,0:08:01.3,0:07:05.4
16,14e54c39-7351-11ed-a69d-78ac4409ff3c,17,Qxd5,Rd6,0:07:49.8,0:06:59.5
17,14e54c39-7351-11ed-a69d-78ac4409ff3c,18,Qxc5,Rc6,0:07:41.5,0:06:53.1
18,14e54c39-7351-11ed-a69d-78ac4409ff3c,19,Qxe7,Rxe7,0:07:24.6,0:06:49.1
19,14e54c39-7351-11ed-a69d-78ac4409ff3c,20,O-O-O,Rec7,0:07:18.8,0:06:45.4
20,14e54c39-7351-11ed-a69d-78ac4409ff3c,21,Ne5,Rxc2+,0:07:00.9,0:06:42.9
21,14e54c39-7351-11ed-a69d-78ac4409ff3c,22,Kb1,Rxf2,0:06:54,0:06:23.5
22,14e54c39-7351-11ed-a69d-78ac4409ff3c,23,Rhg1,b4,0:06:38.8,0:06:15.5
23,14e54c39-7351-11ed-a69d-78ac4409ff3c,24,Be3,Rfc2,0:06:33.1,0:05:59.2
24,14e54c39-7351-11ed-a69d-78ac4409ff3c,25,a3,bxa3,0:06:18.2,0:05:47
25,14e54c39-7351-11ed-a69d-78ac4409ff3c,26,bxa3,R2c3,0:06:15.9,0:05:38.2
26,14e54c39-7351-11ed-a69d-78ac4409ff3c,27,Rgf1,Rb7+,0:05:55.7,0:05:33
27,14e54c39-7351-11ed-a69d-78ac4409ff3c,28,Ka1,Rxa3#,0:05:38.5,0:05:30
0,5dd44c08-7352-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.9
1,5dd44c08-7352-11ed-a69d-78ac4409ff3c,2,Qh5,Nc6,0:09:57.7,0:09:55
2,5dd44c08-7352-11ed-a69d-78ac4409ff3c,3,Bc4,Qe7,0:09:54.9,0:09:46.5
3,5dd44c08-7352-11ed-a69d-78ac4409ff3c,4,d3,Nf6,0:09:47.2,0:09:44.1
4,5dd44c08-7352-11ed-a69d-78ac4409ff3c,5,Qh4,Nd4,0:09:38.3,0:09:30.4
5,5dd44c08-7352-11ed-a69d-78ac4409ff3c,6,Bb3,Qd8,0:09:27.7,0:09:06.6
6,5dd44c08-7352-11ed-a69d-78ac4409ff3c,7,Qg5,d5,0:09:05.3,0:08:56.1
7,5dd44c08-7352-11ed-a69d-78ac4409ff3c,8,exd5,Bc5,0:08:34.9,0:08:35.1
8,5dd44c08-7352-11ed-a69d-78ac4409ff3c,9,Qxe5+,Ne6,0:08:20.2,0:08:20.7
9,5dd44c08-7352-11ed-a69d-78ac4409ff3c,10,dxe6,fxe6,0:08:13.8,0:08:19
10,5dd44c08-7352-11ed-a69d-78ac4409ff3c,11,Qxc5,NaN,0:08:06.4,NaN
0,c962e371-735c-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:52.5,0:09:57.6
1,c962e371-735c-11ed-a69d-78ac4409ff3c,2,Bc4,Qh4,0:09:49.9,0:09:55
2,c962e371-735c-11ed-a69d-78ac4409ff3c,3,Qf3,Nf6,0:09:39.6,0:09:50.8
3,c962e371-735c-11ed-a69d-78ac4409ff3c,4,g3,Qh6,0:09:34.2,0:09:41.1
4,c962e371-735c-11ed-a69d-78ac4409ff3c,5,h4,Bb4,0:09:15.3,0:09:37.4
5,c962e371-735c-11ed-a69d-78ac4409ff3c,6,g4,Qxd2+,0:09:11.7,0:09:33.5
6,c962e371-735c-11ed-a69d-78ac4409ff3c,7,Bxd2,Bxd2+,0:09:05.6,0:09:30.3
7,c962e371-735c-11ed-a69d-78ac4409ff3c,8,Nxd2,NaN,0:09:02.2,NaN
0,0bd73864-735d-11ed-a69d-78ac4409ff3c,1,Nf3,e5,0:09:56.9,0:09:57.6
1,0bd73864-735d-11ed-a69d-78ac4409ff3c,2,Nxe5,Qh4,0:09:54.5,0:09:55.1
2,0bd73864-735d-11ed-a69d-78ac4409ff3c,3,g3,Qe4,0:09:45,0:09:52
3,0bd73864-735d-11ed-a69d-78ac4409ff3c,4,f4,Qxh1,0:09:37.9,0:09:48.3
4,0bd73864-735d-11ed-a69d-78ac4409ff3c,5,Nf3,Bc5,0:09:29,0:09:38.1
5,0bd73864-735d-11ed-a69d-78ac4409ff3c,6,d4,Bb4+,0:09:09.2,0:09:34.2
6,0bd73864-735d-11ed-a69d-78ac4409ff3c,7,Kf2,Nf6,0:09:05.6,0:08:59.9
7,0bd73864-735d-11ed-a69d-78ac4409ff3c,8,a3,Ba5,0:08:58.9,0:08:56.4
8,0bd73864-735d-11ed-a69d-78ac4409ff3c,9,Qd3,O-O,0:08:49.1,0:08:43
9,0bd73864-735d-11ed-a69d-78ac4409ff3c,10,Qb5,Nc6,0:08:32.8,0:08:39.4
10,0bd73864-735d-11ed-a69d-78ac4409ff3c,11,Qg5,Ne4+,0:08:08.6,0:08:33.8
11,0bd73864-735d-11ed-a69d-78ac4409ff3c,12,Ke3,Nxg5,0:08:00.4,0:08:31.2
12,0bd73864-735d-11ed-a69d-78ac4409ff3c,13,fxg5,Qxf1,0:07:58.2,0:08:23.9
13,0bd73864-735d-11ed-a69d-78ac4409ff3c,14,b4,Re8+,0:07:42.2,0:08:13.8
14,0bd73864-735d-11ed-a69d-78ac4409ff3c,15,Kd2,Bb6,0:07:36,0:08:05.7
15,0bd73864-735d-11ed-a69d-78ac4409ff3c,16,Nc3,d6,0:07:26.4,0:07:48.6
16,0bd73864-735d-11ed-a69d-78ac4409ff3c,17,Bb2,Bg4,0:07:24.5,0:07:46
17,0bd73864-735d-11ed-a69d-78ac4409ff3c,18,Rxf1,Bxf3,0:07:16.9,0:07:39.7
18,0bd73864-735d-11ed-a69d-78ac4409ff3c,19,Rxf3,Nxd4,0:07:15.7,0:07:31.7
19,0bd73864-735d-11ed-a69d-78ac4409ff3c,20,Rf4,Re5,0:07:07.3,0:07:08.8
20,0bd73864-735d-11ed-a69d-78ac4409ff3c,21,Ne4,Rae8,0:06:50.3,0:06:59.6
21,0bd73864-735d-11ed-a69d-78ac4409ff3c,22,e3,Rxe4,0:06:44.4,0:06:49.3
22,0bd73864-735d-11ed-a69d-78ac4409ff3c,23,Rf3,Nxf3+,0:06:33.9,0:06:34.9
0,231bcc00-7377-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:57.2,0:09:58.7
1,231bcc00-7377-11ed-a69d-78ac4409ff3c,2,Nf3,Nf6,0:09:53.2,0:09:55.8
2,231bcc00-7377-11ed-a69d-78ac4409ff3c,3,d4,exd4,0:09:51.4,0:09:52.2
3,231bcc00-7377-11ed-a69d-78ac4409ff3c,4,Nxd4,Nxe4,0:09:48.5,0:09:45
4,231bcc00-7377-11ed-a69d-78ac4409ff3c,5,Qf3,Nc5,0:09:28.2,0:09:19.3
5,231bcc00-7377-11ed-a69d-78ac4409ff3c,6,Qe3+,Be7,0:09:22.4,0:09:12.6
6,231bcc00-7377-11ed-a69d-78ac4409ff3c,7,Nf5,O-O,0:09:18.8,0:08:54.9
7,231bcc00-7377-11ed-a69d-78ac4409ff3c,8,Nxe7+,Kh8,0:09:07.5,0:08:42.7
8,231bcc00-7377-11ed-a69d-78ac4409ff3c,9,Qxc5,Re8,0:08:58.5,0:08:35.5
9,231bcc00-7377-11ed-a69d-78ac4409ff3c,10,Bg5,d6,0:08:40.3,0:08:26.9
10,231bcc00-7377-11ed-a69d-78ac4409ff3c,11,Qe3,Bg4,0:08:25.6,0:08:17.3
11,231bcc00-7377-11ed-a69d-78ac4409ff3c,12,Bb5,Nd7,0:07:55.3,0:08:06.4
12,231bcc00-7377-11ed-a69d-78ac4409ff3c,13,O-O,c6,0:07:46.4,0:07:57.4
13,231bcc00-7377-11ed-a69d-78ac4409ff3c,14,Nxc6,bxc6,0:07:39.6,0:07:54
14,231bcc00-7377-11ed-a69d-78ac4409ff3c,15,Bxc6,Rxe3,0:07:36.7,0:07:41.6
15,231bcc00-7377-11ed-a69d-78ac4409ff3c,16,Bxa8,Qxa8,0:07:31.4,0:07:35.5
16,231bcc00-7377-11ed-a69d-78ac4409ff3c,17,fxe3,f6,0:07:28.6,0:07:02.6
17,231bcc00-7377-11ed-a69d-78ac4409ff3c,18,h3,Be2,0:07:13.8,0:06:50.7
18,231bcc00-7377-11ed-a69d-78ac4409ff3c,19,Rf2,Ba6,0:06:49.9,0:06:32.9
19,231bcc00-7377-11ed-a69d-78ac4409ff3c,20,Nc3,fxg5,0:06:43.9,0:05:53.6
20,231bcc00-7377-11ed-a69d-78ac4409ff3c,21,Raf1,h6,0:06:39.4,0:05:47.3
21,231bcc00-7377-11ed-a69d-78ac4409ff3c,22,Rf7,Bxf1,0:06:19.1,0:05:43.4
22,231bcc00-7377-11ed-a69d-78ac4409ff3c,23,Kxf1,Ne5,0:06:14.3,0:05:15
23,231bcc00-7377-11ed-a69d-78ac4409ff3c,24,Rf5,Nc4,0:05:56.4,0:05:01.3
24,231bcc00-7377-11ed-a69d-78ac4409ff3c,25,Rf3,Nxb2,0:05:42.2,0:04:54.9
25,231bcc00-7377-11ed-a69d-78ac4409ff3c,26,g3,Qxf3+,0:05:31.7,0:04:50.3
26,231bcc00-7377-11ed-a69d-78ac4409ff3c,27,Ke1,Qxe3+,0:05:28,0:04:46.6
27,231bcc00-7377-11ed-a69d-78ac4409ff3c,28,Ne2,h5,0:05:25.9,0:04:32.9
28,231bcc00-7377-11ed-a69d-78ac4409ff3c,29,Kf1,h4,0:05:18.6,0:04:28.3
29,231bcc00-7377-11ed-a69d-78ac4409ff3c,30,gxh4,gxh4,0:05:14.8,0:04:26.2
30,231bcc00-7377-11ed-a69d-78ac4409ff3c,31,c4,Qxh3+,0:05:12.1,0:04:21.8
31,231bcc00-7377-11ed-a69d-78ac4409ff3c,32,Kf2,Qd3,0:05:06.4,0:03:58.2
32,231bcc00-7377-11ed-a69d-78ac4409ff3c,33,Nf4,Qxc4,0:04:37.6,0:03:52.8
33,231bcc00-7377-11ed-a69d-78ac4409ff3c,34,Ng2,h3,0:04:31.2,0:03:46.4
34,231bcc00-7377-11ed-a69d-78ac4409ff3c,35,Ne3,Qxa2,0:04:26.3,0:03:42
35,231bcc00-7377-11ed-a69d-78ac4409ff3c,36,Nf1,Nd3+,0:04:16.5,0:03:33.7
36,231bcc00-7377-11ed-a69d-78ac4409ff3c,37,Kg3,Qf2+,0:04:12.9,0:03:18.6
37,231bcc00-7377-11ed-a69d-78ac4409ff3c,38,Kxh3,Qxf1+,0:04:06.5,0:03:16.3
38,231bcc00-7377-11ed-a69d-78ac4409ff3c,39,Kg4,d5,0:04:03.8,0:03:12.3
39,231bcc00-7377-11ed-a69d-78ac4409ff3c,40,Kg5,d4,0:04:00.4,0:03:09.7
40,231bcc00-7377-11ed-a69d-78ac4409ff3c,41,Kh4,Nf2,0:03:58,0:03:06.8
41,231bcc00-7377-11ed-a69d-78ac4409ff3c,42,Kg3,d3,0:03:55.5,0:03:04.2
42,231bcc00-7377-11ed-a69d-78ac4409ff3c,43,Kf3,d2,0:03:52.6,0:03:02.8
43,231bcc00-7377-11ed-a69d-78ac4409ff3c,44,Ke3,d1=Q,0:03:50.9,0:03:00.4
44,231bcc00-7377-11ed-a69d-78ac4409ff3c,45,Kf4,Qdd3,0:03:48.2,0:02:55.9
45,231bcc00-7377-11ed-a69d-78ac4409ff3c,46,Ke5,Qa1+,0:03:45.6,0:02:50
46,231bcc00-7377-11ed-a69d-78ac4409ff3c,47,Kf4,Qa4+,0:03:41.8,0:02:44.9
47,231bcc00-7377-11ed-a69d-78ac4409ff3c,48,Ke5,Qdb5+,0:03:39.2,0:02:40.5
48,231bcc00-7377-11ed-a69d-78ac4409ff3c,49,Kd6,Qc6+,0:03:36.7,0:02:34.4
49,231bcc00-7377-11ed-a69d-78ac4409ff3c,50,Ke5,Qc5+,0:03:31.9,0:02:31.4
50,231bcc00-7377-11ed-a69d-78ac4409ff3c,51,Ke6,Qab5,0:03:29.4,0:02:24.9
51,231bcc00-7377-11ed-a69d-78ac4409ff3c,52,Kf7,Qbb6,0:03:27,0:02:20.6
52,231bcc00-7377-11ed-a69d-78ac4409ff3c,53,Ke8,Qcc7,0:03:24.4,0:02:14.7
53,231bcc00-7377-11ed-a69d-78ac4409ff3c,54,Kf8,Qbb8#,0:03:21.8,0:02:11.6
0,544f17a7-7379-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.8
1,544f17a7-7379-11ed-a69d-78ac4409ff3c,2,Qh5,Qe7,0:09:57.5,0:09:56.5
2,544f17a7-7379-11ed-a69d-78ac4409ff3c,3,Bc4,g6,0:09:55.3,0:09:47.4
3,544f17a7-7379-11ed-a69d-78ac4409ff3c,4,Qf3,Qc5,0:09:50.7,0:09:33.8
4,544f17a7-7379-11ed-a69d-78ac4409ff3c,5,Qxf7+,NaN,0:09:39.6,NaN
0,99c49020-737f-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:45.7,0:09:58.6
1,99c49020-737f-11ed-a69d-78ac4409ff3c,2,Qh5,g6,0:09:43.6,0:09:55.7
2,99c49020-737f-11ed-a69d-78ac4409ff3c,3,Qxe5+,Ne7,0:09:42.1,0:09:48.4
3,99c49020-737f-11ed-a69d-78ac4409ff3c,4,Qxh8,NaN,0:09:39.7,NaN
0,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,1,e4,f5,0:10:00,0:09:59
1,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,2,Qh5+,g6,0:09:52.8,0:09:56.4
2,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,3,Qd1,fxe4,0:09:36,0:09:49.9
3,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,4,Bc4,d5,0:09:23,0:09:46.5
4,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,5,Bb3,b5,0:09:18.8,0:09:22.1
5,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,6,d3,Bf5,0:09:13.5,0:09:16.6
6,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,7,dxe4,Bxe4,0:09:11.1,0:08:21.8
7,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,8,Nc3,c6,0:08:47.2,0:08:15.6
8,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,9,Nxe4,dxe4,0:08:42.2,0:08:12.7
9,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,10,Qxd8+,Kxd8,0:08:38.9,0:08:11
10,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,11,Bg5,h6,0:08:32.2,0:07:59.2
11,9d5553ae-73f5-11ed-a69d-78ac4409ff3c,12,Bh4,g5,0:08:25.2,0:07:57
